"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"TGO",,,,,,,,,,,,3,45,,,,,,,563,,11178,,,1,,,,,,,,4328,,,,,62,,2,,,2,,,,,,409,,,11202,,,,,1,,,7,,,,,,,,,,,,,,,0,6603,,,3590,,,359,34105,,5,,,,,,514,,,,,,0,0,,,,,9,,,57,,,,,,,,,,0,,,103,,,,,,,,,367,,,,77,,,,,,,,,,,,,,,77,,,,3521,20582,,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,466,,,14,,,,,,,,,9,,,,,70,189,,,0,,,,,,,,,,,42,,,22,,,,,,,,,,,,,
"TKL",,,,15,,,,,,,,28,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TON",,,,598,,,,,,,,3086,3,,,,,,,,,,,,0,,,,,,,0,,,,,,49,,,,,0,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,570,0,89,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,6421,,,,19,,,,,,,,19,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,6,,5558,,,,10,,,,,,,
"TTO",,,,,,,,185,27,,,474,23,,145,,,1077,,,,,16,,2,13,,,,73,,,,,,,,24317,53,,,,5,,,,31,,,,15,,,,,3,0,,,51,,46,46,9,,,,,,,,,,,5,186,,,,,,200,,,5,,834,,,,,,86,,,,0,1,,,,,13,,,14,912,,,,,,,,,0,,,,,,,,,,,,,7,,,,,,12,,,,,27,,,,,,,132,,,,,,,,,112,,,,29,,,,,,,177,,,,,,,,,46,172,,426,,,,,,,,,,,,,,,11,,8,,,,,103,106,,,,,,,,,,,,,,,,,10216,,66258,1308,,,,1901,,,,,,
"TUN",,,,,,,,,34,,,176,613,,,44,,,,6161,,,,,0,,,,,,,1,,,,,,1251,,,,,16,,,,,,,,2,,,,,3,6,,,76,,,,,253,,,,,,,,1,,14,115852,,,31,,,10004,,,239,,,,,,,,,,,,5,1,,,,36,4,,21025,18399,,,116,,,,379,,,0,,,,719,0,,30,,,,,,71,,,129,,,,,,,,,830,,,,,,785,238,,,,,,,,53,,,,,,,,8,38,5,,74,,,,1,309,,,,,,,,,,,,1,,,,,1,1,,,66,,207,,472,,,652,1547,,,,,,,,,,45,,,,,,338,927,,1818,,,,,7,,,,,,
"TUR",,856,,,,,,,1390,1451,5,15705,41468,800,,368,,,0,93688,,,11,,2,,,,480,,,274,,,,,,6000,,5,,,88,,,,43,,,,2,,0,,,77,14,,,8951,,,34,,174,,,,,,,,,,72,111970,,,,,245,778280,,,17140,,,,,13,,,,,,,214,7,180,,119,307,22,,16087,3492,,,358,10125,,,3159,465,,3,164,,,492,382,9,90,,,,,,27,,,,,,162,,,47,,,,,,21,,,64505,,,,,,,6657,,1901,,,,12,,,11,91,227,9,22,625,,232,,183,6637,,,,,,,,,,,0,14,,,,,1,2,,,308,,164,0,,,,11774,23001,,659,0,,,,,,,,,,,,247,2818,11218,,31100,,,,,47,,,,,,
"TKM",,,,,,,,,,584,,16,51,1418,,,,,3277,0,,,,,0,,,,,,,7,,,,,,54,,,,,3,,,,,,,,,,,,,2,7,,,3,,,,,2,,,,519,,,,,,0,118,,,,,885,12,,,17934,,,,,,,,,,,,,0,,,92,,1,,271,4,,,,143,,,,1676,,13,,,,5,,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,49,,,,,,,,84503,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,30,14,,608,,,,,,,,130,,,,,17831,,5,,290,,,144,,,,,,,,
"TCA",,,,,,,,2,,,,,,,1188,,,,,,,,85,,,,,,,,,0,,,,,,19,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
"TUV",,,,,,,,,4,,,36,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,177,0,1,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,548,,,,13,,,,,,,,,,,,,,,,,,,,15,,,,,,,18,,,,,,,,,,,,,,,,6,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
"UGA",,,,,,,,,1,,,417,71,,0,,,,,93,,,,,2,,,137,,,,0,,935,,,,4412,,,,,6,,,,,,,,2,,,,,1,2,,9552,151,,,,,10,,,66,,0,49,,,,2,240,,,,,,354,,,48,,,,,,,,,,,,0,3,1123,,,,16,,,35,,,,,41264,,,,,1,,83,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,142,,,,,,,,,96,,,,,,,,,27,10,,,,,,,51,16424,,,,,,,,,,,,0,,,,,,,,2276,,6,,,37131,,935,204,,,0,,,,,,,,,,,,,,23620,9408,3839,,,,,,,,,,135,
"UKR",,,,,,,,,2048,6358,,6098,3197,3025,0,,,,136498,345,,,,,0,,,,,,,1225,,,14,,,26092,,,,,17,,,,129,,,,87,,0,907,,528,4240,,,374,,,72,76,32,,,,20061,,,,,,0,5116,,,,,26194,8679,,,84,,,,,,45,,,,,,1689,8,,,,,87,,90720,134,,,39,192409,,,,49593,,22798,18,,,91,2,20452,148,,,,,,24,,,,,,134,,,,,,,,,52,,,18,,113,52,,,,38,,3,,,,26,,,97,,257586,602,,,,136958,,9120,1681629,,,,,,,,1,,,,127,,,,,1607,44,,,990,,239,,,,,788,1129,,2238,,,,,,,,669,6638,,,,,,835,,78780,,,100617,,110,,,,,,
"ARE",,,,,,,,,,,,256,51,,,458,,,6,,,,,,0,,,,,,,0,,,,,,625,,,,,4,,,,14,,,,,,,,,15,1,,,18,,,,,162,,,,,,,,,,3,113,,,,,,,,,8,,,,,,,,,,,,0,0,5059,,,54,19,,,1,,,92,,,,3932,,,0,,,,459,,7,,,,,,,3,,,38,,,,,,,,,,,,,,,5,,,,,,,,,11,1140,,,,,,,45,57,,,13834,,,,0,144,,,,,,,,,,,,1,,,,,1,,,,108,,7,9,5456,,,135,49,,,,,,,,,,1582,,,,,,,248,,616,,,,,,,,,,,
"GBR",,,865,,486,,127,324,1422,,,550017,2820,,921,674,4181,1641,162,9446,111,,2025,9,273,22,,1441,1763,190,852,14,,,7,13,,353418,469,,,28876,683,1802,4180,,450,,,10,183,,129,44,,4694,110,78,,3971,,112,201,338,1333,49,,20,11,,,282,63,327,619,53433,,34,,,,43759,503,1438,20108,9,,86,,78,,,60,,,23,290,292,2669,9520,,,93802,16083,7866,41433,2852,5008,214,,,4,5784,,,32,98,,538,3786,9,145,1124,,370,1279,42,,3044,,34,,390,,1074,,,37,,75,390,,,1478,,,15944,,112957,17,,,,,,6685,1394,,,114,1037,67,496,2723,1593,3564,177,1144,235,,,125,458,,47,,216,,330,15,,,,,35,147,266,,,12,39,25,,69947,,33232,17,,,,4094,11087,,267,8,,,,,1080,,3343,,118,,488,,5159,,292,327025,,272,,101,892,116,,,,897,8217
"TZA",,,,,,,,,0,,,634,42,,,,,,,111,,,,,1,,,203,,,,0,,6074,,,,9782,4,,,,12,,,,,84,,,2,,,,,18,1,,,218,,,,,27,,,105,,,,,,,29,351,,,,,,280,3,,119,,,,,,,,,,,,4,5,,,,,13,,,88,,,,,30682,,,,,0,,59,,76,,,,,2161,,,,,,,,,,,,,,,,,1179,,830,,,266,,,,,,,,,91,,,,,16,,,,16,31,,,,,,,137,7878,,,,,,,,,,,,,,,,,,,,12,,14,,,,,337,268,,,,,,,,,,5,,,,13620,,,13879,,3065,,,,,,,,,,3051,
"USA",,1227,2038,1638,47,,148,679,4957,,221,25323,3068,,2354,129,13137,613,19,7849,898,,1809,30,1519,162,,277,5374,355,33,63,,,91,39,,122648,803,64,,,2592,7167,3344,,6676,,21,5,3728,,795,609,,398,210,312,,3236,,89,4135,4312,3143,4001,,,46,155,,7,5,,1381,22278,,162,78,,,43983,236,,20536,8,,102,10705,3809,276,119,131,750,,1157,1643,526,2938,4465,,,8266,134,24132,41121,2309,18825,958,,,27,1108,,,85,438,46,1541,8923,11,689,533,,,,11,106,458,234,,52,21,,101070,100,,112,,82,589,,,906,,,6630,,3995,1883,,,5,,469,8463,,,119,1288,401,745,2881,7061,7308,2859,117804,218,4998,,,375,1567,,,,132,41,142,132,,,,340,75,,251,1543,,195,474,57,,5003,,6591,6,4393,,,5315,9739,,233,449,38,84,,,1224,119,5173,,221,4,250,1611,988,70775,346,,7117,676,,,5748,105,,,,220,
"VIR",,,,,,,121,153,,,,,,,,,,,,,,,,,,28,,,,,,,,,10,,,17,,,,,0,,,,,,,,3,,,,,,,,,,,,175,,,,,,,,,,,,,0,,,,,,,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,,,,,,,,,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,8,,,,,,,,,,,,,
"URY",,,,,36,,,,70241,,,5974,85,,2,,,,14,155,,,,,191,,,,10681,,,2,,,,,,2582,,,,,671,,,,158,,,,115,,,,,1,3,,,81,,,958,119,,45,,,,,,,,,12,1088,,,,,,408,,,26,,,,,49,,,,174,,18,33,1,,,,,6,,2268,442,,,,,,,,,,2,,,,,,14,,,,,,,,,,,,,519,,,3,,,,,,,,,129,,,6,,,,,,78,,,,63,,1453,166,,8,19,,,,,,,244,,,,,,,,,,,,,,,,,,,,,38,,5694,,,,,831,505,,,,,,,,,,4,,,,,,,56,,11671,,,,,2845,,,,,,
"UZB",883,,,,,,,,,862,,122,231,12977,,,,,8947,5,,,,,0,,,,,,,17,,,,,,748,,,,,15,,,,,,,,1,,,,,10,23,,,25,,,,,19,,,,1112,,,,,,0,168,,,,,5555,1420,,,573,,,,,,,,,,,,58,1,,,,,10,,15973,124,,,,66286,,,,10517,,201,,,,52,,2045,,,,,,,5,,,,,,,,,,,,,,,,,,2269,,,,,,,,,0,,,,,,,,,310,0,,,6,2018,,,453721,,,,,,,,,,,,8,,,,,7,1,,,,,17,,,,,77,56,,10572,,,,,,,,966,60266,,,,75436,,30,,7475,,,,,,,,,,,
"VUT",,,,,,,,,0,,,456,3,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1,,,,101,,,,,,,,,,0,,,2,,,,,,,,,,,,,,79,0,85,,81,,,,,,,2,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,7,,,,,,,,,73,,,,
"VEN",,,,,,,,6,1141,,490,328,303,,10,,,,,351,,,,,195,251,,,648,,,0,,,,,,1714,4,,,,1210,,,,17713,,,,501,,0,209,,9,4,,,96,,9,6537,1281,17,149,,,,,,,,,17,1907,,,,,,864,,,344,,22,,,72,,,239,1185,,35,77,4,,,,,13,,345,6853,,,31,,,,,,,3,,,,,,,15,,,,,,,,,,,,826,,,,,,,,,,,,816,,,78,,,,,,43,,,,247,,,1051,,29,7755,665,,,,,2,189,,,,15,,,,,,,,2,,,,,,,,,178,,17364,,,,,177,1031,,,,,,,,803,,5,,,,,,,232,,25859,,365,,,,,,,,,
"VNM",,,,0,,,,,4,,,65835,980,,,,18440,,75,1382,,,,,1,,,,,,,102,,,,8747,,55934,,,,,5,6610,4206,,,,,,1,,,,,13,1178,287,,2146,,,,7,,,,,,,,,,,775,51567,,,,,,29263,,,251,,,,201,,,,,,,,363,42,2073,,,,75,,,415,,3059,,,,,,214,7007,1,,,,,,18,48,,,5293,,,,,,,,,23,,,1,,,,,,,,,3363,259,1423,,,,,,,3288,,,,2,,,,10061,868,2,65,,182,,,1,16425,,,,,,,,,,,,,,0,,,70,,,,114,,198,,,,,4445,3727,,,9448,93,,,,,,4,,,,,6773,,9818,,263882,,,,,6,,,,296,,
"WLF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,20,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESH",,,75515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"YEM",,,1071,,,,,,,,,83,21,,,1675,,,2,36,,,,,0,,,,,,,6,,,,,,237,,,,,,,,,,,,,,,,,,2,4,,,32,150,,,,1642,,,,,,32,,,,2,481,,,,,,185,,,0,,,,,,,,,,,,69,0,,,,329,3,,18980,26,,,724,,,,14377,,,0,331,,,4666,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,8,,,,,,4,,,,,,,,,10,,,2843,,,,,502,,,,,,,,,,100557,,,,,,,1,,,,69,,4,,722,,,58,70,,,0,,,,,,,6,,,,,,12822,560,,1759,,,,,,,,,,,
"ZMB",,,,,,69,,,0,,,1137,37,,,,,,,114,,,,,0,,,892,,,,1,,,,,,687,0,,,,1,,,,,,,,,,0,,,21,1,,,99,,,,,8,,,34,,,,,,,21,146,,,,,,87,,,45,,,,,,,,,,,,2,2,578,,,,34,,,13,,,,,,,,,,,,37,,,,,,,4561,,,,,,,,,,,,,,,,,914,,1584,,,198,,115,,,,,,,49,,,,,,,,,18,,,,,,,,180,,,,,,,,,,,,3,,0,,,,,,,3127,,7,,,,,99,82,,20,,,,,,,,,,,,106,,,8325,9839,1596,,,,,,,,,,,7715
"ZWE",,,,,,,,,3,,,4081,83,,0,,,,,96,,,,,1,,,1977,,,,1,,,,,,1140,1,,,,0,,,,,,,,2,,,,,43,2,,,70,,,,,7,,,26,,,,,,,3,210,,,,,,,,,24,,,,,,,,,,,,6,4,,,,,94,,,20,,,,,,,,,,0,,37,,,,,,,2727,,,,6,,,,,,,,,,,,,16816,,10613,,,765,,353,,,,,,,31,,,,,,,,,15,218,,,,,,,135,,,,0,,,,,,,,1,,,,,,,,,26812,,12,,,,,101,270,,,0,,,,,,,,,,,38,,,10948,196,2619,,,,,6,,,,,17995,
