"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"HKG",,,,,,,,,9,,,37233,98,,16,,,,,,25,,,,10,119,,,,,242,,,,,131,,114695,,,,,29,2040,,7990,21,,,,1348,,,,,,4,65,,245,,,,24,,3,,,,,,,,,,1052,,,,,,,,,27,,,,,,,,,,,,,,,,,,543,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,16,,,4,,,,,,,,,,,,,5345,,,,,,,473,,,,201,,,,136,,36,,,,,,,20,,,,,,,,,,,,,,,23448,,,,,,353,,,,,,,237,,,,,,,,,,,26,,,,,,,37977,,103982,,,,,286,,,,,,
"MAC",,,,,,,,,,,,927,4,,,,,,,,,,,,,,,,,,,,,,,,,3283,,,,,4,7295,30729,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,1286,,,,,,,,,,,,,,,,,,,,,,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433,,,,,,,,,,,
"COL",,,,,,,,,1724,,2811,1929,452,,19,,,,,989,,,,,682,781,,,2294,,,6,,,,,,8655,149,,,,1750,,,,,,,,2958,,0,80,,14,22,,,1107,,,2872,34305,32,169,,,,,,,25,,195,6874,,,,,,2537,,,85,,,,,339,,,,380,,355,70,27,,,,,,,745,3437,,,12,,,,,,,0,,,,,1,,7,,,,,,,,,,,,3007,,,,,,,,,,,,3755,,102,161,,,,,,1804,,,,10565,,,2002,41,38,115,1809,,,,,,175,,,,,,,,,,,,,,,,,25,2,,,95,,14796,,,,,3892,3490,,,,,,,,,,15,,,,,,,4802,,235026,,,,,294429,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,0,,,,,,,,,,,,,,1,,,11,,,,,540,,,45,,,,,,,1,9509,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,,,,2635,,,,4540,,,,,,,,,,18514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,,9,,,,,,,,,,,,,,,,,,0,,,71,,,,,,,5,13,,,,,,,,,,,,,,,,,27,293,,,,,,,,,,,,
"COG",,,,,,230,,,47,,,71,180,,,,,,,1848,,373,,,3,,,,,,,5,,,,,,136,,,452,,8,,,,,,,,4,,,,,,27,,4645,44,,,,,37,,,,,19,,,,,6,26741,,,3941,,,791,,,420,,,,,,,,,,,,46,,,,,,645,,,1630,,,,,,,,,,2,,,,206,,,,,824,,,2021,,,,,,,,,,,,,639,,,855,,,335,,,,,,,,,135,,,,,,,,555,40,855,,,,,,,256,,,,,,,,,,,,,,,,,9,2,,,4959,,442,,,,,85,539,,,,,92,,,,,,,,,,,,1522,11438,,,,,,,,,,,2410,
"COK",,,,,,,,,,,,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,16,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,136,,,189,49,,27,,,,,63,,,,,68,,,,109,,,3,,,,,,1194,202,,,,217,,,,392,,,,,,,,,0,4,,,60,,,718,180,,387,,,,,,,,,11,196,,,,,,251,,,9,,,,,319,,,,95,,334,15,4,,,,,5,,,109,45,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1270,,,,,,,,,,,,191,,,3453,,,,,,88,,,,2108,,,118,29,16,,274,,,,,,18,,,,,,,,,,,,,,,,,,0,,,,,572,,,,,97,277,,,,,,,,,,27,,,,,,,153,,30197,,,,,484,,,,,,
"CIV",,,,,,4,,,1,,,30,105,,,,,,,592,,2638,,,0,,,,,,,3,191021,,7,,,831,,,,,5,,,,,,,,1,,,,,,6,,,215,,,,,114,,,,,,,,,,35,20246,,,1123,,,1986,2751,,64,,,,,,1746,,,,,,12,0,,,,,79,,,6120,,,,,,,,,,2,,,1132,307,,,,,,,,28484,,,,99,,,5,,,,,,,,,28,,,216,,,,518,,,,,85,,,,,,,,,,68,,,,,,,59,,,,,,,,,,,1099,,,41,,,,1,,,345,,285,,,,,212,1005,,,1,,1014,,,,321,,,,,3,,,1449,,4852,,,,,,,,,,,
"HRV",,,,,,,,,999,,,30557,26581,,,,,,,45,,,,,35,,16171,,,,,22,,,,,,18938,,,,,217,,,,27,,,,10,,,,,15,509,,,302,,,,22,58,,,,,,,,,,54,5793,,,,,,103300,,,120,,,,,,,,,,,,727,6,,,,,306,,,12480,,,8,,,,,,,7,,,,,68,,187,,,,,,29,,,,,,40,,,,,,,,,,,,65,,1079,,,,,522,,785,,,,42,,,52,,379,58,,,,,,781,189,,,,,,,,,,,,149363,,,,,328,30046,,,232,,339,,,,,2685,7461,,,,,,,,,,90,,,,,,,2911,,20685,,,,,202,,,,,,
"CUB",,,,,,,,8,1192,,,268,198,,46,,,,43,219,,,8,,275,672,,,777,,,82,,,59,,,2541,412,,,,1558,,,,879,,65,,2334,,,,,8,198,,,72,,0,4606,687,,43,,,,,,,,,83,876,,,,,7,3343,,,54,,,,,218,40,,,607,,307,174,8,,,,,44,,,1318,947,,,,,,,,,45,,,,,,,7,,,,,,,,,,,,3445,,,,,,,,,365,,,252,,,457,,,,,,81,,,,938,,,391,,126,173,9042,,,,,1,1396,,,,8,,,,,,,,15,19,,,,64,1,,,383,,20270,,,,,873,1035,,,,47,,,,22,,21,,,,15,,,466,,429838,,,,,5191,,,,,,
"CUW",,,,,,,,7,,,925,45,,,,,,,,,,,,,140,1188,,,,,,,,,,,,179,12,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25682,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,48,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,291,,,,,,
"CYP",,,,,,,,,45,,,11552,122,,,,,,,30,,,,,0,,,,,,,84,,,,,,2083,,5,,,8,,,,,,,,2,,,,,,22,,,64,,,,,33,,,,,,,,,,50,543,,,,,,520,,,9493,,,,,,,,,,,,93,2,,,,,80,,,85,,,75,,,,,,,1,,,,,,0,1,,,,,,16,,,,,,,,,,,,,,,,,,147,,,,,,,,,78,,,,,,,,,32,9,,,,,,21,248,,,,,,,,,,,,100,,,,,38,2,,,1085,,135,43,,,,285,163,,,,,,,,,,4487,,,,,,,38027,,6504,,,,,6,,,,,,
"CZE",,,,,,,,,1395,,,6961,15330,,,,,,30,29,,,,,11,,,,604,,,182,,,,,,7867,,,,,67,,,,30,,,,,,179,77,,101,,,,79,,,7,95,60,,,,,,,,,,142,4636,,,,,12,63808,,,1612,,,,,,,,,,,,398,35,,,,,1673,,,433,,,11,,,,,,,61,,,,,13,28,27,,,,,,16,,,,,,127,,,3,,,,,,32,,,1439,,313,,,,,20,,233,,,,13,,,36,,2635,53,,,,118,,208,7126,,,,,,,,,,,,168,,,,,22911,139,,,466,,642,,,,,110,4423,,,,,,,,,,530,,,,,,,3732,,42435,,,,,161,,,,,,
"PRK",,,,,,,,,29,,,213,720,,,,,,19,662,,,,,2,,,,,,,1,,,,51,,52,,,,,5,,,,64,,,,14,,,,,5,11,,,110,,,,111,45,,,,,,,,,,0,39,,,50,,,790,,,4,,,,,,,,,,,32,,,,,,,63,,,11,,,72,21830,,,,570,,9,,,,,,,,,,,,,,,,,,,1108,,,33,,,,,,133,,,4,,,,,,,,,10,,,,,,,35,3060,,2,,,,,,,5035,,,,,,,,,,,,,,4,,,,,,,14,,183,,,,,39,143,,98,0,,,,,,,15,,,,104,,,10,,,,,,,20,374,,,,,
"COD",,,,,,8719,,,,,,154,275,,,,,,,23993,,,,,1,,,642,,,,7,,18451,,,,4792,,12376,162,,9,,,,,,88538,,0,,,,,138,13,,,98,,,,,61,,,640,,99,57,,,,180,17037,,,2494,,,8115,8,,536,,,,,,,,,,,,12,2,,,,,27,,,941,,,,,335,,,,,,,,,231,,,39,,1269,,,,,,,27,,,12,,,,,,,1960,,2025,,,2629,,,20,,,,,,21,,,,,,,,1,,779,,,,,,,,79600,,,,,,,,,,46,,,0,,,,1,,,4889,,1039,,,6389,,556,2403,,,1,,164,,,,,20,,,,39672,,,4206,57136,2549,,,,,,,,,,29971,
"DNK",,,,,72,,,,240,,,5403,441,,21,,,,122,1320,,,16,16,45,,,55,312,,,22,,,,,,8670,12,1,,,115,,,,45,,,,29,,12,,,32,40,,,,,,71,52,109,,,,35,,,,1384,,358,2590,,,,,,8351,,,240,4025,,,,,,,,,,,144,1041,,,,,287,,503,712,,250,34,,,,,,,119,,,,347,18,63,785,,,,,,20,,,,,,191,,,,,,,,,100,,,1147,,679,29,,,,,,10409,,,,27,,,88,388,301,181,,,,,,30,1270,,,,,,,,,,,,77,,,,,99,15,,,574,,3418,,,,,19783,1923,,83,318,,,,,,,1515,,,,80,,,6873,,12252,,,,,79,,,,,,
"DJI",,,,,,,,,,,,40,3,,,,,,,38,,,,,,,,,,,,2,,,,,,239,,,,,,,,,,,,,,,,,,0,2,,,7,,,,,161,,,,,,2053,,,,1,1678,,,,,,,,,10,,,,,,,,,,,,,0,,,,,1,,,10,,,,,,,,,,,,,,709,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,29,,,,,23,35,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,
"DMA",,,,,,,,1722,0,,42,10,10,,30,,,175,,49,,,,,0,53,,,,379,,0,,,,,,1350,,,,,14,,,,20,,,,0,,,,,0,0,,,5,,,21,,,,,,,,,,,,1,264,157,,,,,,,,40,,33,2626,,,,,15,,,,,1,,,,,1,,,15,72,,,,,,,,,,,,,,,,27,,,,,,,,170,,,,,,,,,116,,,,,,,30,,,,,,,,,,,,,9,,,,,,,1229,,,,,,,,,85,92,,34,,,,,,,,,,,,,,,,,183,,,,,24,74,,,,,,,,,,,,,,,,,3104,,7845,2339,,,,5,,,,,,
"DOM",,,,,,,311,554,335,,1094,35,672,,45,,,,,536,,,7,,0,2683,,,35,485,,4,,,,,,2463,53,,,,124,,,,160,,,,288,,,52,,1,2,,,24,,,,65,,23,,,,,,,,,18,161,,,,,,998,,,23,,,529,,32,,,,1214,,62,13,1,,,,,8,,,3432,,,,,,,,,,0,,,,,1,,11,,,,,,,,56,,,,567,,,,,16,,,,,,,1559,,,28,,,,,,75,,,,1677,,,64,,2,10,29214,,,,,0,,,,,15,,,,,,,,,,,,,,0,,,,,10353,,,,,123,2534,,,,,,,,,,,,389,,,,,242,,308374,1240,,,,5625,,,,,,
"ECU",,,,,,,,,954,,,723,208,,5,,,,,600,,,,,362,,,,688,,,2,,,,,,5433,,,,,3937,,,,6209,,,,535,,,29,,2,12,,,178,,,507,,2,44,,,,,,,,,25,603,,,,,,1346,,,5,,,,,54,,,,,,228,47,6,,,,,15,,,7053,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,348,,,50,,,,,,194,,,,1089,,,1235,244,24,111,370,,,,,,174,,,,,,,,,,,,,,,,,13,14,,,,,11046,,,,,486,1436,,,,,,,,,,,,,,,,,1298,,154967,,,,,13977,,,,,,
"EGY",,,,,,,,4,271,,,19277,6642,,3,16501,,,,1105,,,,,14,,,,1652,,,53,,,,,,17581,,27,,,49,,,,85,,,,7,,0,,,1356,60,,,858,,,,24,,,,,,,,,,,304,15254,,,,,,9976,12,,16886,,,,,3,,,,,,,411,11,,,,8585,425,,10674,27828,,510,204045,,,,75635,,,10,88862,,,10019,,3,13,,,,18,,238,,,121,,,102,,,,,,631,,,139,,,7000,,558,,,,,716,,267,18558,,,18,,,12,163,152,55,37,193,,,,13,779,,,,,,,,,,251628,,54,,,,,113,32,,,1074,,1407,25,7542,11525,,1334,2906,,,0,,,,,,355,422,,,,1,,177635,12892,,66779,,,,,131,,,,4943,48,
"SLV",,,,,,,,,77,,,5193,20,,0,,,,,110,3434,,,,53,,,,330,,,2,,,,,,18730,,,,,118,,,,171,,,,4065,,,,,3,4,,,21,,,224,103,65,,,,,,,,,,9,428,,,,,,182,,,11,,,,,4156,,,,,,2949,3,0,,,,,13,,,1469,61,,,,,,,,,,,,,298,,,,,,,,,,,,,,,2691,,,,,,,,,,,,113,,,1161,,,,,,49,,,,1036,,,37,,,11,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,,,,,1215,228,,,,,,,,,,,,,,,,,219,,429782,,,,,402,,,,,,
"GNQ",,,,,,,,,,,,,4,,,,,,,639,,,,,,,,,,,,,,,,,,7,,,,,1,,,,,,393,,,,,,,,0,,,,,,,,,,,,,,,,,,0,65,,,22273,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,18,,,,,,,15,,,,,,,,,100,,,,,1,,,,0,,,,,5259,,,,,3,13,,,,,39,,,,,,,,,,,,23,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,929,33,,,421,,,,1,,,,,0,,,,,,,2,,,,,,2306,,,,,0,,,,,,,,,,,,,0,1,,,37,,,,,192,,,,,,4313,,,,3,61,,,,,,2748,,,42,,,,,,,,,,,,2,1,,,,336,29,,,1858,,,51,,479,,1943,,,0,,,,897,,,,,,,,,12,,,,,,,,,,,,,,,,,,175,,,,,,,,,266,,,,,,,,,2,,,493,,,,,,,,,,,,,,,,,,,0,,,,0,,0,137,,81,,,214993,,1601,2930,,,,,,,,,,,,,,20,,4509,2980,,8949,,,,,13,,,,1607,,
"EST",,,,,,,,,37,,,882,73,270,0,,,,1145,25,,,,,1,,,,,,,8,,,,,,3073,,,,,22,,,,8,,,,0,,2,,,3,14,,,141,,,,,9,,,,,,,,,,3001,325,,,,,37,2738,,,20,,,,,,,,,,,,22,8,,,,,750,,,28,,,,359,,,,436,,1874,,,,,17,575,3,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,67,,,,,,,6,,110,97,,,,,,,32470,,,,,,,,,,,,,,,,,8,3,,,49,,49,,,,,4417,119,,,,,,,,,,39,,,,,5835,,924,,4931,,,,,14,,,,,,
"SWZ",,,,,,,,,,,,114,7,,0,,,,,,,,,,,,,167,,,,0,,,,,,80,,,,,1,,,,,,,,1,,,,,,0,,,23,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,10,,,1,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,34,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,17967,,,,,,,6,30,,,,,,,,,,25,,,,,,,397,50,,,,,,,,,,,,
"ETH",,,,,,,,34,29,,,1888,381,,,297,,,24,1024,,,,,2,,,,,,,30,,,,,,6854,,,,,3,,,,,,,,1,,,,,14,32,,,593,4872,,,,195,,,48,,8,,,1,,341,1531,,,,,,7921,8,,914,,,,,,,,,,,,66,16,,,,,82,,28478,1595,,,7,,11399,,1369,,,,,,,754,,,,,,,,,20,,,,,,,,,,,,,,,89,,,4119,,309,31,,,,,,1526,,,,,,,,,37,2,,700,,,,,227,,,,1,,,,,,42943,,,,,,,14,4,,293,756,,177,,,62843,,6354,1668,,,0,,,,,,,22,,,,148,,3175,3609,,38482,,,,,18,,,,990,,
"FLK",,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,4352,,,,,,,,,,,,,,,,1,,,,,,,,,0,192,,,,,,,,,,,,125,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,
"FJI",,,,78,,,,,0,,,22031,4,,,,,,,3,,,,,0,,,,,,,1,,,,,,10880,,,,,5,,,,,,,46,0,,,,,0,3,,,6,,,,,,,,,,,,,,,4,41,,15,,,,,,,6,,,,,,,,,,,,,0,91,,,,7,,,2,,,,,,152,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,112,,10,,12165,,,,20,,,13,,,,,61,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,101,,12,,38,,,,,9,24,,,,,,,255,,,,,,36,,,,1700,,15196,,,,65,,,,,,,
"FIN",,,,,,,,,44,,,4380,329,,,,,,1016,1014,,,,,21,,,,75,,,14,,,,,,6825,5,,,,70,,,,25,,,,6,,8,,,54,85,,,1287,,,37,20,72,,,,737,,,,,,,1171,,,,,3,4247,,,130,5,,,,,,,,,,,226,37,,,,,298,,127,241,,283,,,,,,140,,101,,,,338,1,39,266,,,,,,3,,,,,,47,,,10,,,,,,29,,,655,,,,,,,,,2755,,,,7,,,25,247,89,129,,,,,,36,904,,,,,,,,,,,,15,,,,,50,4,,,85,,2933,8,,,,81486,1306,,,,,,,,,,722,,,,,,,2908,,7607,,,,,26,,,,,,
"FRA",,,252,,2253,,,16,2940,,,9154,2909,,80,98,,,,63845,,340,70,10,411,99,100,,4915,10,,159,,116,88,351,5460,35968,25,7482,560,412,1595,,1222,,963,301,2575,,373,,166,77,,163,941,,,2377,,30,1868,475,1075,82,833,99,40,,,,,,579,,11300,12633,4716,,14,46882,69,,2443,6,,24090,,98,835,78,,245,,60,1356,126,664,,,,2346,,12530,13247,,2481,245,,,,449,,,67,101,,143,2139,36,84,8050,3705,,,47,1217,63,,19986,,504,2948,2910,,2956,11,,,7470,,,318,,,7802,14418,766,70,,,,,,1561,644,,,179,,421,904,197,16061,44182,148,178,1060,,35879,558,766,,,,39,534,,10,10,,,5303,1104,90,,,,922,780,,,1664,,83388,69,,,,3269,52151,,,1003,,670,,,,2435,7304,,,,142,,1095,37212,,77205,,393,,121,1935,90,275,80,,35,
"GUF",,,,,,,,2,,,,5,,,,,,,,,,,,,1,4,,,359,,,,,,,,,24,,,,,2,,,,,,,,4,,,,,0,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,447,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
"PYF",,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,1,,,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,15,,,,
"GAB",,,,,,,,,,,,10,12,,,,,,,154,,,,,0,,,,,,,2,,,10,,,205,,,185,,2,,,,,,689,,0,,,,,,0,,,3,,,,,,,59,,,,,,,,0,3944,,,,,,171,,,25,,,,,,,,,,,,2,,,,,,3,,,70,,,,,,,,,,,,,,,,,,,,,,2297,,,,47,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,309,,,,,,,,,2,,,77,,213,,,,,4,77,,,,,291,,,,,,,,,,,,58,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,15,391,,,,,,,120,,,,,,,,,,,,2,,,5,,,112,,,,,2,,,,,,,,,3287,,,,,1,,,291,,,,11,16,,,,,,,,,,155,724,,,,,,2248,13,,21,,,,,,424,778,,,,,4,3,,,,,35,,,439,,,,,,,,,,0,,,355,,,,,,,,,310,,,,,,,,,,,,,,,,50,,,170,,,,,,,,,526,,,,,,,,,,23,,,,,,,,,,,,,,,,,,1635,,,2584,,,,1,,,,,4218,,,,,1482,421,,,,,350,,,,,,,,,0,,,2070,,2947,,,,,,,,,,,
"GEO",,,,,,,,,,16040,,150,1225,28924,,,,,5096,87,,,,,1,,,,,,,67,,,,,,373,,,,,2,,,,,,,,4,,,,,3610,104,,,41,,,,,,,,,796,,,,,,3,679,,,,,,4489,,,32796,,,,,,,,,,,,77,2,,,,,165,,10117,105,,,,1443,,,,3021,,1153,,,,,,535,,,,,,,11,,,,,,,,,,,,,,,,,,33,,,,,,,,,8,,,,0,,,,,156,124,,,,877,,0,341259,,,,,,,,,,,,15,,,,,30,8,,,,,281,,,,,54,213,,365,,,,,,,,2577,,,,,39862,,259,,5379,,,,,3,,,,,,
"DEU",,,281,,186,,,33,4390,353,,58057,52805,147,122,,,,37,36970,30,,132,10,891,,372,187,10182,18,,523,,,23,46,,84894,94,,,,2635,,1214,,1245,,118,,827,,3212,177,,497,2476,,,13145,,6,3655,911,2946,134,,,489,,,,9,,1893,67791,,258,26,,273,,,,46488,30,,103,,215,,,,482,,141,10129,350,938,,,,3771,,11670,17177,,1984,457,,,,,2387,,2879,189,,437,2623,744,856,3890,,,,89,,247,,,,61,,3142,,,36,,,489,,,5066,,,48843,,3963,163,,,,16,,5394,,,,263,,1084,1066,1017,45078,11799,521,,820,770,,1187,75322,,,,22,,,33,,,,322,3454,30,66,,,1938,6025,,,12163,,79608,103,,,,16965,130442,,79,2130,,43,,,65,528,124254,429,,,112,665,,107160,466,357323,,718,4071,,2164,,,,,88,
"GHA",,,,,,,,12,,,,1261,1008,,36,,,,,1458,,1960,26,,2,,,,,,,3,10358,,47,,,8115,,,,,5,,,,,,,,1,36735,,,,19,16,,,584,,,,11,128,,,,,,,,,,193,3060,,,2809,,,11911,,,283,,,,,,,,,,,,56,11,,,,,267,,,18906,,766,23,,,,,,,,,56,5161,343,,,,,,,,1305,7,,,85,,,,,,,,,,,,110,,,5621,,,,627,50112,,,,581,,,,,,,,11,34,41,,,,,,0,149,,,,11,,,,,,,1064,19,,814,,,10,7,,,1911,,1019,,,,,573,1030,,,,,11717,,,,,118,,,,0,,,26135,,42709,,,,,22,,,,,117,
"GIB",,,,,,,,,11,,,221,,,,,,,,,,,,,1,,,,,,,1,,,,,,122,,,,,1,,,,,,,,0,,,,,2,,,,,,,,,4,,,,,,,,,,,21,,,,,,,,,4,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,0,,,,,,,,,,,,,,,,,,3728,,,,,,,,,,,,,
"GRC",,20358,,,,,,,1012,841,,66357,1801,,36,,,,37,9010,,,66,,5,,,,1680,,,1373,,,,,,36563,,,,,94,,,,74,,,,18,,63,,,5952,516,,,777,,,74,24,378,,,,,,,,,,333,7057,,,,,83,186726,,,,,,,,,,,,,,,434,6,,,,,184,,923,4936,,,26,,,,,,,7,,,,977,48,6,490,,,,,,19,,,,,,208,,,,,,,,,,,,4599,,,,,,,86,,433,,,,162,,,31,140,1683,63,,,,82,,2256,1038,,,,,,,,,,,,485,,,,,163,30,,,2132,,800,16,,,,6488,3357,,,,,,,,,,25217,,,,17,,,18628,,88375,,,,,492,,,,,,
"GRL",,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,4,,,39,,,,,,5042,,,,,,,,,,,,,44,,,3,,,,,,,,,4,,,,,117,,,,,,,,18,,,,,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,
"GRD",,,,,,,,88,0,,63,60,4,,14,,,239,,,,,,,2,4,,,,,,,,,,,,4289,10,,,,1,,,,,,,,4,,,44,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,58,,,,2,,,,,,10,,,3,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,26,75,,169,,,,,,,,,,,,,,,,,581,,,,,34,16,,,,,,,,4994,,,,,,,,,4397,,13274,274,,,,68,,,,,,
"GLP",,,,,,,,30,,,,5,,,,,,,,,,,,,,96,,,,,,,,,,,,168,,,,,2,,,,,,,,,,,,,,,,,0,,9,81,,,,,,,,,,,,,,1198,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,
