i,j,Fij,Fji,FSij,FBij,FAij,minFij,maxFij,rangeFij,FDij
CHL,PAN,1930,2040,3970,110,0.0277078085642317,1930,2040,110,0.0277078085642317
CHL,PER,11249,205609,216858,194360,0.89625469201044,11249,205609,194360,0.89625469201044
CHL,PHL,95,796,891,701,0.78675645342312,95,796,701,0.78675645342312
CHL,PLW,0,8,8,8,1,0,8,8,1
CHL,PNG,0,16,16,16,1,0,16,16,1
CHL,POL,61,1760,1821,1699,0.933003844041735,61,1760,1699,0.933003844041735
CHL,PRI,4,732,736,728,0.989130434782609,4,732,728,0.989130434782609
CHL,PRK,0,24,24,24,1,0,24,24,1
CHL,PRT,197,999,1196,802,0.67056856187291,197,999,802,0.67056856187291
CHL,PRY,2163,4852,7015,2689,0.383321454027085,2163,4852,2689,0.383321454027085
CHL,PSE,0,2791,2791,2791,1,0,2791,2791,1
CHL,PYF,0,24,24,24,1,0,24,24,1
CHL,QAT,0,104,104,104,1,0,104,104,1
CHL,REU,0,8,8,8,1,0,8,8,1
CHL,ROU,57,1424,1481,1367,0.923024983119514,57,1424,1367,0.923024983119514
CHL,RUS,106,2344,2450,2238,0.913469387755102,106,2344,2238,0.913469387755102
CHL,RWA,0,20,20,20,1,0,20,20,1
CHL,SAU,0,68,68,68,1,0,68,68,1
CHL,SDN,0,16,16,16,1,0,16,16,1
CHL,SEN,0,24,24,24,1,0,24,24,1
CHL,SGP,0,237,237,237,1,0,237,237,1
CHL,SHN,0,1326,1326,1326,1,0,1326,1326,1
CHL,SLB,0,0,0,0,0,0,0,0,0
CHL,SLE,0,4,4,4,1,0,4,4,1
CHL,SLV,232,921,1153,689,0.597571552471813,232,921,689,0.597571552471813
CHL,SMR,0,8,8,8,1,0,8,8,1
CHL,SOM,0,44,44,44,1,0,44,44,1
CHL,SPM,0,8,8,8,1,0,8,8,1
CHL,SRB,0,0,0,0,0,0,0,0,0
CHL,SSD,0,0,0,0,0,0,0,0,0
CHL,STP,0,44,44,44,1,0,44,44,1
CHL,SUR,0,8,8,8,1,0,8,8,1
CHL,SVK,29,205,234,176,0.752136752136752,29,205,176,0.752136752136752
CHL,SVN,34,161,195,127,0.651282051282051,34,161,127,0.651282051282051
CHL,SWE,27855,4978,32833,-22877,-0.696768495111626,4978,27855,22877,0.696768495111626
CHL,SWZ,0,8,8,8,1,0,8,8,1
CHL,SXM,0,0,0,0,0,0,0,0,0
CHL,SYC,0,0,0,0,0,0,0,0,0
CHL,SYR,0,1213,1213,1213,1,0,1213,1213,1
CHL,TCA,0,8,8,8,1,0,8,8,1
CHL,TCD,0,68,68,68,1,0,68,68,1
CHL,TGO,0,76,76,76,1,0,76,76,1
CHL,THA,0,145,145,145,1,0,145,145,1
CHL,TJK,0,8,8,8,1,0,8,8,1
CHL,TKL,0,0,0,0,0,0,0,0,0
CHL,TKM,0,8,8,8,1,0,8,8,1
CHL,TLS,0,0,0,0,0,0,0,0,0
CHL,TON,0,1092,1092,1092,1,0,1092,1092,1
CHL,TTO,0,40,40,40,1,0,40,40,1
CHL,TUN,0,64,64,64,1,0,64,64,1
CHL,TUR,58,1019,1077,961,0.892293407613742,58,1019,961,0.892293407613742
CHL,TUV,0,0,0,0,0,0,0,0,0
CHL,TZA,0,36,36,36,1,0,36,36,1
CHL,UGA,0,8,8,8,1,0,8,8,1
CHL,UKR,0,634,634,634,1,0,634,634,1
CHL,URY,1331,9066,10397,7735,0.74396460517457,1331,9066,7735,0.74396460517457
CHL,USA,115243,20278,135521,-94965,-0.700740106699331,20278,115243,94965,0.700740106699331
CHL,UZB,0,16,16,16,1,0,16,16,1
CHL,VAT,0,8,8,8,1,0,8,8,1
CHL,VCT,0,20,20,20,1,0,20,20,1
CHL,VEN,14950,109798,124748,94848,0.760316798666111,14950,109798,94848,0.760316798666111
CHL,VGB,0,0,0,0,0,0,0,0,0
CHL,VIR,0,4,4,4,1,0,4,4,1
CHL,VNM,0,40,40,40,1,0,40,40,1
CHL,VUT,0,4,4,4,1,0,4,4,1
CHL,WLF,0,4,4,4,1,0,4,4,1
CHL,WSM,0,0,0,0,0,0,0,0,0
CHL,YEM,0,0,0,0,0,0,0,0,0
CHL,ZAF,1165,987,2152,-178,-0.0827137546468402,987,1165,178,0.0827137546468402
CHL,ZMB,0,20,20,20,1,0,20,20,1
CHL,ZWE,0,44,44,44,1,0,44,44,1
CHN,ABW,1140,0,1140,-1140,-1,0,1140,1140,1
CHN,AFG,0,0,0,0,0,0,0,0,0
CHN,AGO,0,0,0,0,0,0,0,0,0
CHN,AIA,0,0,0,0,0,0,0,0,0
CHN,ALB,0,0,0,0,0,0,0,0,0
CHN,AND,0,0,0,0,0,0,0,0,0
CHN,ARE,0,0,0,0,0,0,0,0,0
CHN,ARG,14649,0,14649,-14649,-1,0,14649,14649,1
CHN,ARM,0,0,0,0,0,0,0,0,0
CHN,ASM,598,0,598,-598,-1,0,598,598,1
CHN,ATG,139,0,139,-139,-1,0,139,139,1
CHN,AUS,641624,5509,647133,-636115,-0.982974133601593,5509,641624,636115,0.982974133601593
CHN,AUT,20910,0,20910,-20910,-1,0,20910,20910,1
CHN,AZE,0,0,0,0,0,0,0,0,0
CHN,BDI,0,0,0,0,0,0,0,0,0
CHN,BEL,21031,0,21031,-21031,-1,0,21031,21031,1
CHN,BEN,0,0,0,0,0,0,0,0,0
CHN,BES,20,0,20,-20,-1,0,20,20,1
CHN,BFA,0,0,0,0,0,0,0,0,0
CHN,BGD,164917,4235,169152,-160682,-0.949926693151722,4235,164917,160682,0.949926693151722
CHN,BGR,1447,0,1447,-1447,-1,0,1447,1447,1
CHN,BHR,0,0,0,0,0,0,0,0,0
CHN,BHS,182,0,182,-182,-1,0,182,182,1
CHN,BIH,0,0,0,0,0,0,0,0,0
CHN,BLR,0,0,0,0,0,0,0,0,0
CHN,BLZ,2247,0,2247,-2247,-1,0,2247,2247,1
CHN,BMU,353,0,353,-353,-1,0,353,353,1
CHN,BOL,1230,0,1230,-1230,-1,0,1230,1230,1
CHN,BRA,26078,78301,104379,52223,0.500320945784114,26078,78301,52223,0.500320945784114
CHN,BRB,43,0,43,-43,-1,0,43,43,1
CHN,BRN,2213,0,2213,-2213,-1,0,2213,2213,1
CHN,BTN,944,0,944,-944,-1,0,944,944,1
CHN,BWA,4792,0,4792,-4792,-1,0,4792,4792,1
CHN,CAF,0,0,0,0,0,0,0,0,0
CHN,CAN,691489,9095,700584,-682394,-0.974035947152661,9095,691489,682394,0.974035947152661
CHN,CHE,25313,0,25313,-25313,-1,0,25313,25313,1
CHN,CHL,10540,0,10540,-10540,-1,0,10540,10540,1
CHN,CHN,0,0,0,0,0,0,0,0,0
CHN,CIV,0,0,0,0,0,0,0,0,0
CHN,CMR,0,0,0,0,0,0,0,0,0
CHN,COD,0,0,0,0,0,0,0,0,0
CHN,COG,952,0,952,-952,-1,0,952,952,1
CHN,COK,0,0,0,0,0,0,0,0,0
CHN,COL,2176,0,2176,-2176,-1,0,2176,2176,1
CHN,COM,0,0,0,0,0,0,0,0,0
CHN,CPV,24,0,24,-24,-1,0,24,24,1
CHN,CRI,295,0,295,-295,-1,0,295,295,1
CHN,CUB,91,0,91,-91,-1,0,91,91,1
CHN,CUW,531,0,531,-531,-1,0,531,531,1
CHN,CYM,0,0,0,0,0,0,0,0,0
CHN,CYP,1674,0,1674,-1674,-1,0,1674,1674,1
CHN,CZE,5404,0,5404,-5404,-1,0,5404,5404,1
CHN,DEU,119093,0,119093,-119093,-1,0,119093,119093,1
CHN,DJI,0,0,0,0,0,0,0,0,0
CHN,DMA,38,0,38,-38,-1,0,38,38,1
CHN,DNK,14880,0,14880,-14880,-1,0,14880,14880,1
CHN,DOM,3902,0,3902,-3902,-1,0,3902,3902,1
CHN,DZA,0,0,0,0,0,0,0,0,0
CHN,ECU,2882,0,2882,-2882,-1,0,2882,2882,1
CHN,EGY,762,0,762,-762,-1,0,762,762,1
CHN,ERI,136,0,136,-136,-1,0,136,136,1
CHN,ESH,0,0,0,0,0,0,0,0,0
CHN,ESP,164695,0,164695,-164695,-1,0,164695,164695,1
CHN,EST,399,0,399,-399,-1,0,399,399,1
CHN,ETH,0,0,0,0,0,0,0,0,0
CHN,FIN,14040,0,14040,-14040,-1,0,14040,14040,1
CHN,FJI,944,0,944,-944,-1,0,944,944,1
CHN,FLK,0,0,0,0,0,0,0,0,0
CHN,FRA,121172,0,121172,-121172,-1,0,121172,121172,1
CHN,FRO,35,0,35,-35,-1,0,35,35,1
CHN,FSM,0,0,0,0,0,0,0,0,0
CHN,GAB,342,0,342,-342,-1,0,342,342,1
CHN,GBR,225385,9599,234984,-215786,-0.918300820481395,9599,225385,215786,0.918300820481395
CHN,GEO,75,0,75,-75,-1,0,75,75,1
CHN,GHA,261,0,261,-261,-1,0,261,261,1
CHN,GIB,0,0,0,0,0,0,0,0,0
CHN,GIN,161,0,161,-161,-1,0,161,161,1
CHN,GLP,0,0,0,0,0,0,0,0,0
CHN,GMB,0,0,0,0,0,0,0,0,0
CHN,GNB,0,0,0,0,0,0,0,0,0
CHN,GNQ,0,0,0,0,0,0,0,0,0
CHN,GRC,3308,0,3308,-3308,-1,0,3308,3308,1
CHN,GRD,0,0,0,0,0,0,0,0,0
CHN,GRL,9,0,9,-9,-1,0,9,9,1
CHN,GTM,674,0,674,-674,-1,0,674,674,1
CHN,GUF,1378,0,1378,-1378,-1,0,1378,1378,1
CHN,GUM,2258,0,2258,-2258,-1,0,2258,2258,1
CHN,GUY,1172,0,1172,-1172,-1,0,1172,1172,1
CHN,HKG,2272293,284848,2557141,-1987445,-0.777213692948492,284848,2272293,1987445,0.777213692948492
CHN,HND,605,0,605,-605,-1,0,605,605,1
CHN,HRV,411,0,411,-411,-1,0,411,411,1
CHN,HTI,339,0,339,-339,-1,0,339,339,1
CHN,HUN,17389,0,17389,-17389,-1,0,17389,17389,1
CHN,IDN,75511,41882,117393,-33629,-0.286465121429728,41882,75511,33629,0.286465121429728
CHN,IMN,0,0,0,0,0,0,0,0,0
CHN,IND,108286,9452,117738,-98834,-0.839440112792811,9452,108286,98834,0.839440112792811
CHN,IRL,13924,0,13924,-13924,-1,0,13924,13924,1
CHN,IRN,0,0,0,0,0,0,0,0,0
CHN,IRQ,0,0,0,0,0,0,0,0,0
CHN,ISL,702,0,702,-702,-1,0,702,702,1
CHN,ISR,583,0,583,-583,-1,0,583,583,1
CHN,ITA,228231,0,228231,-228231,-1,0,228231,228231,1
CHN,JAM,0,0,0,0,0,0,0,0,0
CHN,JEY,0,0,0,0,0,0,0,0,0
CHN,JOR,21669,0,21669,-21669,-1,0,21669,21669,1
CHN,JPN,784763,7194,791957,-777569,-0.981832346958231,7194,784763,777569,0.981832346958231
CHN,KAZ,2259,0,2259,-2259,-1,0,2259,2259,1
CHN,KEN,0,0,0,0,0,0,0,0,0
CHN,KGZ,265,0,265,-265,-1,0,265,265,1
CHN,KHM,1614,0,1614,-1614,-1,0,1614,1614,1
CHN,KIR,0,0,0,0,0,0,0,0,0
CHN,KNA,0,0,0,0,0,0,0,0,0
CHN,KOR,620295,196874,817169,-423421,-0.518155975079818,196874,620295,423421,0.518155975079818
CHN,KWT,0,0,0,0,0,0,0,0,0
CHN,LAO,14205,0,14205,-14205,-1,0,14205,14205,1
CHN,LBN,2294,0,2294,-2294,-1,0,2294,2294,1
CHN,LBR,0,0,0,0,0,0,0,0,0
CHN,LBY,3261,0,3261,-3261,-1,0,3261,3261,1
CHN,LCA,50,0,50,-50,-1,0,50,50,1
CHN,LIE,97,0,97,-97,-1,0,97,97,1
CHN,LKA,2482,5728,8210,3246,0.39537149817296,2482,5728,3246,0.39537149817296
CHN,LSO,127,0,127,-127,-1,0,127,127,1
CHN,LTU,85,0,85,-85,-1,0,85,85,1
CHN,LUX,4053,0,4053,-4053,-1,0,4053,4053,1
CHN,LVA,335,0,335,-335,-1,0,335,335,1
CHN,MAC,297643,25716,323359,-271927,-0.840944584811309,25716,297643,271927,0.840944584811309
CHN,MAR,0,0,0,0,0,0,0,0,0
CHN,MCO,0,0,0,0,0,0,0,0,0
CHN,MDA,0,0,0,0,0,0,0,0,0
CHN,MDG,2155,0,2155,-2155,-1,0,2155,2155,1
CHN,MDV,0,0,0,0,0,0,0,0,0
CHN,MEX,9258,0,9258,-9258,-1,0,9258,9258,1
CHN,MHL,319,0,319,-319,-1,0,319,319,1
CHN,MKD,0,0,0,0,0,0,0,0,0
CHN,MLI,3890,0,3890,-3890,-1,0,3890,3890,1
CHN,MLT,798,0,798,-798,-1,0,798,798,1
CHN,MMR,34893,0,34893,-34893,-1,0,34893,34893,1
CHN,MNE,0,0,0,0,0,0,0,0,0
CHN,MNG,11271,0,11271,-11271,-1,0,11271,11271,1
CHN,MNP,2611,0,2611,-2611,-1,0,2611,2611,1
CHN,MOZ,0,0,0,0,0,0,0,0,0
CHN,MRT,164,0,164,-164,-1,0,164,164,1
CHN,MSR,0,0,0,0,0,0,0,0,0
CHN,MTQ,155,0,155,-155,-1,0,155,155,1
CHN,MUS,2978,0,2978,-2978,-1,0,2978,2978,1
CHN,MWI,0,0,0,0,0,0,0,0,0
CHN,MYS,11864,6461,18325,-5403,-0.294843110504775,6461,11864,5403,0.294843110504775
CHN,MYT,0,0,0,0,0,0,0,0,0
CHN,NAM,3216,0,3216,-3216,-1,0,3216,3216,1
CHN,NCL,91,0,91,-91,-1,0,91,91,1
CHN,NER,0,0,0,0,0,0,0,0,0
CHN,NGA,0,0,0,0,0,0,0,0,0
CHN,NIC,145,0,145,-145,-1,0,145,145,1
CHN,NIU,0,0,0,0,0,0,0,0,0
CHN,NLD,70830,0,70830,-70830,-1,0,70830,70830,1
CHN,NOR,12448,0,12448,-12448,-1,0,12448,12448,1
CHN,NPL,19558,0,19558,-19558,-1,0,19558,19558,1
CHN,NRU,220,0,220,-220,-1,0,220,220,1
CHN,NZL,95185,0,95185,-95185,-1,0,95185,95185,1
CHN,OMN,0,0,0,0,0,0,0,0,0
CHN,PAK,310,4641,4951,4331,0.874772773177136,310,4641,4331,0.874772773177136
CHN,PAN,19876,0,19876,-19876,-1,0,19876,19876,1
CHN,PER,20390,14211,34601,-6179,-0.178578653796133,14211,20390,6179,0.178578653796133
CHN,PHL,37083,77016,114099,39933,0.349985538874136,37083,77016,39933,0.349985538874136
CHN,PLW,485,0,485,-485,-1,0,485,485,1
CHN,PNG,88,0,88,-88,-1,0,88,88,1
CHN,POL,1246,0,1246,-1246,-1,0,1246,1246,1
CHN,PRI,1309,0,1309,-1309,-1,0,1309,1309,1
CHN,PRK,29145,0,29145,-29145,-1,0,29145,29145,1
CHN,PRT,10638,0,10638,-10638,-1,0,10638,10638,1
CHN,PRY,800,0,800,-800,-1,0,800,800,1
CHN,PSE,0,0,0,0,0,0,0,0,0
CHN,PYF,638,0,638,-638,-1,0,638,638,1
CHN,QAT,0,0,0,0,0,0,0,0,0
CHN,REU,0,0,0,0,0,0,0,0,0
CHN,ROU,5557,0,5557,-5557,-1,0,5557,5557,1
CHN,RUS,56157,3123,59280,-53034,-0.894635627530364,3123,56157,53034,0.894635627530364
CHN,RWA,0,0,0,0,0,0,0,0,0
CHN,SAU,0,0,0,0,0,0,0,0,0
CHN,SDN,1370,0,1370,-1370,-1,0,1370,1370,1
CHN,SEN,0,0,0,0,0,0,0,0,0
CHN,SGP,380145,0,380145,-380145,-1,0,380145,380145,1
CHN,SHN,0,0,0,0,0,0,0,0,0
CHN,SLB,192,0,192,-192,-1,0,192,192,1
CHN,SLE,190,0,190,-190,-1,0,190,190,1
CHN,SLV,262,0,262,-262,-1,0,262,262,1
CHN,SMR,0,0,0,0,0,0,0,0,0
CHN,SOM,0,0,0,0,0,0,0,0,0
CHN,SPM,0,0,0,0,0,0,0,0,0
CHN,SRB,1791,0,1791,-1791,-1,0,1791,1791,1
CHN,SSD,0,0,0,0,0,0,0,0,0
CHN,STP,0,0,0,0,0,0,0,0,0
CHN,SUR,5260,0,5260,-5260,-1,0,5260,5260,1
CHN,SVK,1198,0,1198,-1198,-1,0,1198,1198,1
CHN,SVN,944,0,944,-944,-1,0,944,944,1
CHN,SWE,34476,0,34476,-34476,-1,0,34476,34476,1
CHN,SWZ,0,0,0,0,0,0,0,0,0
CHN,SXM,180,0,180,-180,-1,0,180,180,1
CHN,SYC,515,0,515,-515,-1,0,515,515,1
CHN,SYR,0,0,0,0,0,0,0,0,0
CHN,TCA,0,0,0,0,0,0,0,0,0
CHN,TCD,0,0,0,0,0,0,0,0,0
CHN,TGO,520,0,520,-520,-1,0,520,520,1
CHN,THA,77581,16012,93593,-61569,-0.657837658799269,16012,77581,61569,0.657837658799269
CHN,TJK,47,0,47,-47,-1,0,47,47,1
CHN,TKL,0,0,0,0,0,0,0,0,0
CHN,TKM,0,0,0,0,0,0,0,0,0
CHN,TLS,941,0,941,-941,-1,0,941,941,1
CHN,TON,115,0,115,-115,-1,0,115,115,1
CHN,TTO,932,0,932,-932,-1,0,932,932,1
CHN,TUN,0,0,0,0,0,0,0,0,0
CHN,TUR,2385,0,2385,-2385,-1,0,2385,2385,1
CHN,TUV,0,0,0,0,0,0,0,0,0
CHN,TZA,0,0,0,0,0,0,0,0,0
CHN,UGA,366,0,366,-366,-1,0,366,366,1
CHN,UKR,6625,0,6625,-6625,-1,0,6625,6625,1
CHN,URY,0,0,0,0,0,0,0,0,0
CHN,USA,2899267,28223,2927490,-2871044,-0.980718636101233,28223,2899267,2871044,0.980718636101233
CHN,UZB,0,0,0,0,0,0,0,0,0
CHN,VAT,0,0,0,0,0,0,0,0,0
CHN,VCT,0,0,0,0,0,0,0,0,0
CHN,VEN,13581,0,13581,-13581,-1,0,13581,13581,1
CHN,VGB,0,0,0,0,0,0,0,0,0
CHN,VIR,0,0,0,0,0,0,0,0,0
CHN,VNM,3141,29612,32753,26471,0.808200775501481,3141,29612,26471,0.808200775501481
CHN,VUT,0,0,0,0,0,0,0,0,0
CHN,WLF,0,0,0,0,0,0,0,0,0
CHN,WSM,47,0,47,-47,-1,0,47,47,1
CHN,YEM,0,0,0,0,0,0,0,0,0
CHN,ZAF,41004,0,41004,-41004,-1,0,41004,41004,1
CHN,ZMB,1143,0,1143,-1143,-1,0,1143,1143,1
CHN,ZWE,0,0,0,0,0,0,0,0,0
CIV,ABW,0,0,0,0,0,0,0,0,0
CIV,AFG,0,0,0,0,0,0,0,0,0
CIV,AGO,12896,0,12896,-12896,-1,0,12896,12896,1
CIV,AIA,0,0,0,0,0,0,0,0,0
CIV,ALB,0,0,0,0,0,0,0,0,0
CIV,AND,0,0,0,0,0,0,0,0,0
CIV,ARE,0,0,0,0,0,0,0,0,0
CIV,ARG,1,0,1,-1,-1,0,1,1,1
CIV,ARM,0,0,0,0,0,0,0,0,0
CIV,ASM,0,0,0,0,0,0,0,0,0
CIV,ATG,0,0,0,0,0,0,0,0,0
CIV,AUS,677,0,677,-677,-1,0,677,677,1
CIV,AUT,251,0,251,-251,-1,0,251,251,1
CIV,AZE,0,0,0,0,0,0,0,0,0
CIV,BDI,0,0,0,0,0,0,0,0,0
CIV,BEL,6384,0,6384,-6384,-1,0,6384,6384,1
CIV,BEN,33996,70144,104140,36148,0.347109660072979,33996,70144,36148,0.347109660072979
CIV,BES,0,0,0,0,0,0,0,0,0
CIV,BFA,557732,1367916,1925648,810184,0.42073317657225,557732,1367916,810184,0.42073317657225
CIV,BGD,0,0,0,0,0,0,0,0,0
CIV,BGR,16,0,16,-16,-1,0,16,16,1
CIV,BHR,0,0,0,0,0,0,0,0,0
CIV,BHS,0,0,0,0,0,0,0,0,0
CIV,BIH,0,0,0,0,0,0,0,0,0
CIV,BLR,0,0,0,0,0,0,0,0,0
CIV,BLZ,0,0,0,0,0,0,0,0,0
CIV,BMU,0,0,0,0,0,0,0,0,0
CIV,BOL,3,0,3,-3,-1,0,3,3,1
CIV,BRA,445,0,445,-445,-1,0,445,445,1
CIV,BRB,0,0,0,0,0,0,0,0,0
CIV,BRN,0,0,0,0,0,0,0,0,0
CIV,BTN,0,0,0,0,0,0,0,0,0
CIV,BWA,0,0,0,0,0,0,0,0,0
CIV,CAF,0,0,0,0,0,0,0,0,0
CIV,CAN,12061,0,12061,-12061,-1,0,12061,12061,1
CIV,CHE,3530,0,3530,-3530,-1,0,3530,3530,1
CIV,CHL,36,0,36,-36,-1,0,36,36,1
CIV,CHN,0,0,0,0,0,0,0,0,0
CIV,CIV,0,0,0,0,0,0,0,0,0
CIV,CMR,0,0,0,0,0,0,0,0,0
CIV,COD,0,0,0,0,0,0,0,0,0
CIV,COG,0,0,0,0,0,0,0,0,0
CIV,COK,0,0,0,0,0,0,0,0,0
CIV,COL,0,0,0,0,0,0,0,0,0
CIV,COM,0,0,0,0,0,0,0,0,0
CIV,CPV,7,371,378,364,0.962962962962963,7,371,364,0.962962962962963
CIV,CRI,3,0,3,-3,-1,0,3,3,1
CIV,CUB,0,0,0,0,0,0,0,0,0
CIV,CUW,0,0,0,0,0,0,0,0,0
CIV,CYM,0,0,0,0,0,0,0,0,0
CIV,CYP,0,0,0,0,0,0,0,0,0
CIV,CZE,98,0,98,-98,-1,0,98,98,1
CIV,DEU,3731,0,3731,-3731,-1,0,3731,3731,1
CIV,DJI,0,0,0,0,0,0,0,0,0
CIV,DMA,0,0,0,0,0,0,0,0,0
CIV,DNK,498,0,498,-498,-1,0,498,498,1
CIV,DOM,0,0,0,0,0,0,0,0,0
CIV,DZA,0,0,0,0,0,0,0,0,0
CIV,ECU,0,0,0,0,0,0,0,0,0
CIV,EGY,792,0,792,-792,-1,0,792,792,1
CIV,ERI,0,0,0,0,0,0,0,0,0
CIV,ESH,0,0,0,0,0,0,0,0,0
CIV,ESP,3064,0,3064,-3064,-1,0,3064,3064,1
CIV,EST,4,0,4,-4,-1,0,4,4,1
CIV,ETH,0,0,0,0,0,0,0,0,0
CIV,FIN,185,0,185,-185,-1,0,185,185,1
CIV,FJI,0,0,0,0,0,0,0,0,0
CIV,FLK,0,0,0,0,0,0,0,0,0
CIV,FRA,99031,0,99031,-99031,-1,0,99031,99031,1
CIV,FRO,0,0,0,0,0,0,0,0,0
CIV,FSM,0,0,0,0,0,0,0,0,0
CIV,GAB,3367,0,3367,-3367,-1,0,3367,3367,1
CIV,GBR,7565,0,7565,-7565,-1,0,7565,7565,1
CIV,GEO,0,0,0,0,0,0,0,0,0
CIV,GHA,72728,111024,183752,38296,0.208411337019461,72728,111024,38296,0.208411337019461
CIV,GIB,0,0,0,0,0,0,0,0,0
CIV,GIN,7605,166489,174094,158884,0.912633404942158,7605,166489,158884,0.912633404942158
CIV,GLP,0,0,0,0,0,0,0,0,0
CIV,GMB,0,7392,7392,7392,1,0,7392,7392,1
CIV,GNB,0,419,419,419,1,0,419,419,1
CIV,GNQ,0,0,0,0,0,0,0,0,0
CIV,GRC,121,0,121,-121,-1,0,121,121,1
CIV,GRD,0,0,0,0,0,0,0,0,0
CIV,GRL,0,0,0,0,0,0,0,0,0
CIV,GTM,0,0,0,0,0,0,0,0,0
CIV,GUF,0,0,0,0,0,0,0,0,0
CIV,GUM,0,0,0,0,0,0,0,0,0
CIV,GUY,0,0,0,0,0,0,0,0,0
CIV,HKG,0,0,0,0,0,0,0,0,0
CIV,HND,0,0,0,0,0,0,0,0,0
CIV,HRV,0,0,0,0,0,0,0,0,0
CIV,HTI,0,0,0,0,0,0,0,0,0
CIV,HUN,52,0,52,-52,-1,0,52,52,1
CIV,IDN,0,0,0,0,0,0,0,0,0
CIV,IMN,0,0,0,0,0,0,0,0,0
CIV,IND,0,0,0,0,0,0,0,0,0
CIV,IRL,146,0,146,-146,-1,0,146,146,1
CIV,IRN,0,0,0,0,0,0,0,0,0
CIV,IRQ,0,0,0,0,0,0,0,0,0
CIV,ISL,5,0,5,-5,-1,0,5,5,1
CIV,ISR,0,0,0,0,0,0,0,0,0
CIV,ITA,30267,0,30267,-30267,-1,0,30267,30267,1
CIV,JAM,0,0,0,0,0,0,0,0,0
CIV,JEY,0,0,0,0,0,0,0,0,0
CIV,JOR,0,0,0,0,0,0,0,0,0
CIV,JPN,0,0,0,0,0,0,0,0,0
CIV,KAZ,0,0,0,0,0,0,0,0,0
CIV,KEN,0,0,0,0,0,0,0,0,0
CIV,KGZ,0,0,0,0,0,0,0,0,0
CIV,KHM,0,0,0,0,0,0,0,0,0
CIV,KIR,0,0,0,0,0,0,0,0,0
CIV,KNA,0,0,0,0,0,0,0,0,0
CIV,KOR,0,0,0,0,0,0,0,0,0
CIV,KWT,0,0,0,0,0,0,0,0,0
CIV,LAO,0,0,0,0,0,0,0,0,0
CIV,LBN,0,0,0,0,0,0,0,0,0
CIV,LBR,20090,27962,48052,7872,0.16382252559727,20090,27962,7872,0.16382252559727
CIV,LBY,632,6622,7254,5990,0.825751309622277,632,6622,5990,0.825751309622277
CIV,LCA,0,0,0,0,0,0,0,0,0
CIV,LIE,0,0,0,0,0,0,0,0,0
CIV,LKA,0,0,0,0,0,0,0,0,0
CIV,LSO,0,0,0,0,0,0,0,0,0
CIV,LTU,0,0,0,0,0,0,0,0,0
CIV,LUX,0,0,0,0,0,0,0,0,0
CIV,LVA,2,0,2,-2,-1,0,2,2,1
CIV,MAC,0,0,0,0,0,0,0,0,0
CIV,MAR,0,0,0,0,0,0,0,0,0
CIV,MCO,0,0,0,0,0,0,0,0,0
CIV,MDA,0,0,0,0,0,0,0,0,0
CIV,MDG,0,0,0,0,0,0,0,0,0
CIV,MDV,0,0,0,0,0,0,0,0,0
CIV,MEX,26,0,26,-26,-1,0,26,26,1
CIV,MHL,0,0,0,0,0,0,0,0,0
CIV,MKD,0,0,0,0,0,0,0,0,0
CIV,MLI,188250,522146,710396,333896,0.470013907735967,188250,522146,333896,0.470013907735967
CIV,MLT,0,0,0,0,0,0,0,0,0
CIV,MMR,0,0,0,0,0,0,0,0,0
CIV,MNE,0,0,0,0,0,0,0,0,0
CIV,MNG,0,0,0,0,0,0,0,0,0
CIV,MNP,0,0,0,0,0,0,0,0,0
CIV,MOZ,0,0,0,0,0,0,0,0,0
CIV,MRT,479,12661,13140,12182,0.927092846270928,479,12661,12182,0.927092846270928
CIV,MSR,0,0,0,0,0,0,0,0,0
CIV,MTQ,0,0,0,0,0,0,0,0,0
CIV,MUS,0,0,0,0,0,0,0,0,0
CIV,MWI,0,0,0,0,0,0,0,0,0
CIV,MYS,0,0,0,0,0,0,0,0,0
CIV,MYT,0,0,0,0,0,0,0,0,0
CIV,NAM,30,0,30,-30,-1,0,30,30,1
CIV,NCL,0,0,0,0,0,0,0,0,0
CIV,NER,1534,67766,69300,66232,0.955728715728716,1534,67766,66232,0.955728715728716
CIV,NGA,0,44791,44791,44791,1,0,44791,44791,1
CIV,NIC,0,0,0,0,0,0,0,0,0
CIV,NIU,0,0,0,0,0,0,0,0,0
CIV,NLD,1239,0,1239,-1239,-1,0,1239,1239,1
CIV,NOR,374,0,374,-374,-1,0,374,374,1
CIV,NPL,0,0,0,0,0,0,0,0,0
CIV,NRU,0,0,0,0,0,0,0,0,0
CIV,NZL,0,0,0,0,0,0,0,0,0
CIV,OMN,0,0,0,0,0,0,0,0,0
CIV,PAK,0,0,0,0,0,0,0,0,0
CIV,PAN,0,0,0,0,0,0,0,0,0
CIV,PER,0,0,0,0,0,0,0,0,0
CIV,PHL,0,0,0,0,0,0,0,0,0
CIV,PLW,0,0,0,0,0,0,0,0,0
CIV,PNG,0,0,0,0,0,0,0,0,0
CIV,POL,0,0,0,0,0,0,0,0,0
CIV,PRI,0,0,0,0,0,0,0,0,0
CIV,PRK,0,0,0,0,0,0,0,0,0
CIV,PRT,132,0,132,-132,-1,0,132,132,1
CIV,PRY,0,0,0,0,0,0,0,0,0
CIV,PSE,0,0,0,0,0,0,0,0,0
