CODGEO,LIBGEO,DCLT,L_DCLT,NBFLUX_C17_ACTOCC15P,dept_O,dept_D,fij
"38100",Le Cheylas,"38249",Montbonnot-Saint-Martin,10.1816851964167,"38","38",10.1816851964167
"38100",Le Cheylas,"38281",Noyarey,5.08983772351497,"38","38",5.08983772351497
"38100",Le Cheylas,"38314",Pontcharra,90.1426796867149,"38","38",90.1426796867149
"38100",Le Cheylas,"38317",Le Pont-de-Claix,10.0795353365944,"38","38",10.0795353365944
"38100",Le Cheylas,"38397",Saint-Ismier,19.5719439445,"38","38",19.5719439445
"38100",Le Cheylas,"38421",Saint-Martin-d'HÃ¨res,35.3304534826851,"38","38",35.3304534826851
"38100",Le Cheylas,"38422",Saint-Martin-d'Uriage,4.7952892549037,"38","38",4.7952892549037
"38100",Le Cheylas,"38426",Saint-Maximin,4.89152771117761,"38","38",4.89152771117761
"38100",Le Cheylas,"38431",Saint-Nazaire-les-Eymes,5.08983772351497,"38","38",5.08983772351497
"38100",Le Cheylas,"38439",CrÃªts en Belledonne,9.98136543469258,"38","38",9.98136543469258
"38100",Le Cheylas,"38466",Saint-Vincent-de-Mercuze,14.8709229373365,"38","38",14.8709229373365
"38100",Le Cheylas,"38485",Seyssinet-Pariset,4.89152771117761,"38","38",4.89152771117761
"38100",Le Cheylas,"38501",Tencin,4.89152771117761,"38","38",4.89152771117761
"38100",Le Cheylas,"38503",La Terrasse,9.78305542235522,"38","38",9.78305542235522
"38100",Le Cheylas,"38504",Theys,10.0795353365944,"38","38",10.0795353365944
"38100",Le Cheylas,"38511",Le Touvet,39.3383745509346,"38","38",39.3383745509346
"38100",Le Cheylas,"38516",La Tronche,19.3736339321626,"38","38",19.3736339321626
"38100",Le Cheylas,"38524",Varces-AlliÃ¨res-et-Risset,9.97939522615892,"38","38",9.97939522615892
"38100",Le Cheylas,"38538",Le Versoud,5.08983772351497,"38","38",5.08983772351497
"38100",Le Cheylas,"38547",Villard-Bonnot,14.8709229373365,"38","38",14.8709229373365
"38101",Cheyssieu,"38051",BougÃ©-Chambalud,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38072",Chanas,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38087",Chasse-sur-RhÃ´ne,15.0000432817853,"38","38",15.0000432817853
"38101",Cheyssieu,"38101",Cheyssieu,25.0000721363088,"38","38",25.0000721363088
"38101",Cheyssieu,"38114",Clonas-sur-VarÃ¨ze,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38131",Les CÃ´tes-d'Arey,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38157",Estrablin,10.0000288545235,"38","38",10.0000288545235
"38101",Cheyssieu,"38259",Montseveroux,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38318",Pont-Ã‰vÃªque,20.000057709047,"38","38",20.000057709047
"38101",Cheyssieu,"38340",Les Roches-de-Condrieu,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38344",Roussillon,20.000057709047,"38","38",20.000057709047
"38101",Cheyssieu,"38378",Saint-Clair-du-RhÃ´ne,10.0000288545235,"38","38",10.0000288545235
"38101",Cheyssieu,"38425",Saint-Maurice-l'Exil,10.0000288545235,"38","38",10.0000288545235
"38101",Cheyssieu,"38468",Salaise-sur-Sanne,5.00001442726176,"38","38",5.00001442726176
"38101",Cheyssieu,"38544",Vienne,95.0002741179734,"38","38",95.0002741179734
"38102",ChÃ¨zeneuve,"38053",Bourgoin-Jallieu,75.7421545448576,"38","38",75.7421545448576
"38102",ChÃ¨zeneuve,"38080",Charancieu,5.55814140162179,"38","38",5.55814140162179
"38102",ChÃ¨zeneuve,"38102",ChÃ¨zeneuve,32.7757176965102,"38","38",32.7757176965102
"38102",ChÃ¨zeneuve,"38152",Eclose-BadiniÃ¨res,15.9845965353623,"38","38",15.9845965353623
"38102",ChÃ¨zeneuve,"38172",Four,5.2156476932302,"38","38",5.2156476932302
"38102",ChÃ¨zeneuve,"38176",Frontonas,5.55814140162179,"38","38",5.55814140162179
"38102",ChÃ¨zeneuve,"38185",Grenoble,5.3274006871933,"38","38",5.3274006871933
"38102",ChÃ¨zeneuve,"38193",L'Isle-d'Abeau,5.44154815493875,"38","38",5.44154815493875
"38102",ChÃ¨zeneuve,"38261",Morestel,5.67723283168669,"38","38",5.67723283168669
"38102",ChÃ¨zeneuve,"38267",Mottier,5.55814140162179,"38","38",5.55814140162179
"38102",ChÃ¨zeneuve,"38408",Saint-Just-Chaleyssin,5.3274006871933,"38","38",5.3274006871933
"38102",ChÃ¨zeneuve,"38449",Saint-Quentin-Fallavier,11.1162828032436,"38","38",11.1162828032436
"38102",ChÃ¨zeneuve,"38455",Saint-Savin,5.55814140162179,"38","38",5.55814140162179
"38103",Chichilianne,"38103",Chichilianne,30,"38","38",30
"38103",Chichilianne,"38113",Clelles,10,"38","38",10
"38103",Chichilianne,"38151",Ã‰chirolles,10,"38","38",10
"38103",Chichilianne,"38158",Eybens,5,"38","38",5
"38103",Chichilianne,"38185",Grenoble,45,"38","38",45
"38103",Chichilianne,"38186",Gresse-en-Vercors,5,"38","38",5
"38103",Chichilianne,"38226",Mens,5,"38","38",5
"38103",Chichilianne,"38242",Monestier-de-Clermont,10,"38","38",10
"38103",Chichilianne,"38243",Le Monestier-du-Percy,5,"38","38",5
"38103",Chichilianne,"38249",Montbonnot-Saint-Martin,5,"38","38",5
"38103",Chichilianne,"38269",La Mure,5,"38","38",5
"38103",Chichilianne,"38485",Seyssinet-Pariset,5,"38","38",5
"38103",Chichilianne,"38545",Vif,5,"38","38",5
"38104",Chimilin,"38001",Les Abrets en DauphinÃ©,56.5981573352232,"38","38",56.5981573352232
"38104",Chimilin,"38012",Aoste,41.1622962437987,"38","38",41.1622962437987
"38104",Chimilin,"38013",Apprieu,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38022",Les AveniÃ¨res Veyrins-Thuellin,20.5811481218994,"38","38",20.5811481218994
"38104",Chimilin,"38029",La BÃ¢tie-Montgascon,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38053",Bourgoin-Jallieu,25.7264351523742,"38","38",25.7264351523742
"38104",Chimilin,"38087",Chasse-sur-RhÃ´ne,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38104",Chimilin,113.196314670446,"38","38",113.196314670446
"38104",Chimilin,"38118",Colombe,10.2905740609497,"38","38",10.2905740609497
"38104",Chimilin,"38124",Corbelin,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38147",Doissin,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38148",Dolomieu,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38152",Eclose-BadiniÃ¨res,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38155",Entre-deux-Guiers,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38229",Meylan,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38256",Montferrat,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38261",Morestel,25.7264351523742,"38","38",25.7264351523742
"38104",Chimilin,"38315",Le Pont-de-Beauvoisin,46.3075832742736,"38","38",46.3075832742736
"38104",Chimilin,"38316",Pont-de-ChÃ©ruy,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38343",Romagnieu,10.2905740609497,"38","38",10.2905740609497
"38104",Chimilin,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38455",Saint-Savin,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38465",Saint-Victor-de-Morestel,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38509",La Tour-du-Pin,25.7264351523742,"38","38",25.7264351523742
"38104",Chimilin,"38537",La VerpilliÃ¨re,5.14528703047484,"38","38",5.14528703047484
"38104",Chimilin,"38560",Val-de-Virieu,10.2905740609497,"38","38",10.2905740609497
"38104",Chimilin,"38563",Voiron,5.14528703047484,"38","38",5.14528703047484
"38105",Chirens,"38001",Les Abrets en DauphinÃ©,5.05570802728565,"38","38",5.05570802728565
"38105",Chirens,"38013",Apprieu,10.0754742533489,"38","38",10.0754742533489
"38105",Chirens,"38022",Les AveniÃ¨res Veyrins-Thuellin,9.96606272847816,"38","38",9.96606272847816
"38105",Chirens,"38030",Beaucroissant,5.09244288910985,"38","38",5.09244288910985
"38105",Chirens,"38039",Bernin,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38043",Bilieu,5.05570802728565,"38","38",5.05570802728565
"38105",Chirens,"38061",La Buisse,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38082",Charavines,10.0027937810158,"38","38",10.0027937810158
"38105",Chirens,"38095",Chatte,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38105",Chirens,134.945086000119,"38","38",134.945086000119
"38105",Chirens,"38118",Colombe,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38133",Coublevie,15.0579775476994,"38","38",15.0579775476994
"38105",Chirens,"38151",Ã‰chirolles,19.8615382727021,"38","38",19.8615382727021
"38105",Chirens,"38158",Eybens,15.0217707557638,"38","38",15.0217707557638
"38105",Chirens,"38169",Fontaine,5.09244288910985,"38","38",5.09244288910985
"38105",Chirens,"38179",GiÃ¨res,5.01923815617465,"38","38",5.01923815617465
"38105",Chirens,"38185",Grenoble,125.049884853214,"38","38",125.049884853214
"38105",Chirens,"38200",Jarrie,5.05570802728565,"38","38",5.05570802728565
"38105",Chirens,"38229",Meylan,15.0215076765884,"38","38",15.0215076765884
"38105",Chirens,"38239",Moirans,30.1164793560008,"38","38",30.1164793560008
"38105",Chirens,"38249",Montbonnot-Saint-Martin,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38270",La Murette,10.0022695204137,"38","38",10.0022695204137
"38105",Chirens,"38281",Noyarey,5.09244288910985,"38","38",5.09244288910985
"38105",Chirens,"38292",Villages du Lac de Paladru,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38317",Le Pont-de-Claix,5.05570802728565,"38","38",5.05570802728565
"38105",Chirens,"38337",Rives,20.0055913713181,"38","38",20.0055913713181
"38105",Chirens,"38348",Ruy-Montceau,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38357",Saint-AndrÃ©-le-Gaz,5.09244288910985,"38","38",5.09244288910985
"38105",Chirens,"38373",Saint-Cassien,5.05570802728565,"38","38",5.05570802728565
"38105",Chirens,"38382",Saint-Ã‰grÃ¨ve,30.1164793560008,"38","38",30.1164793560008
"38105",Chirens,"38383",Saint-Ã‰tienne-de-Crossey,5.01923815617465,"38","38",5.01923815617465
"38105",Chirens,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,15.0217707557638,"38","38",15.0217707557638
"38105",Chirens,"38386",Saint-Geoire-en-Valdaine,35.0989864596378,"38","38",35.0989864596378
"38105",Chirens,"38400",Saint-Jean-de-Moirans,9.93011711796921,"38","38",9.93011711796921
"38105",Chirens,"38412",Saint-Laurent-du-Pont,4.94708575373013,"38","38",4.94708575373013
"38105",Chirens,"38416",Saint-Marcellin,10.0027937810158,"38","38",10.0027937810158
"38105",Chirens,"38421",Saint-Martin-d'HÃ¨res,10.0027937810158,"38","38",10.0027937810158
"38105",Chirens,"38442",Saint-Pierre-de-Chartreuse,4.98303136423908,"38","38",4.98303136423908
"38105",Chirens,"38455",Saint-Savin,5.05570802728565,"38","38",5.05570802728565
"38105",Chirens,"38474",Sassenage,5.01923815617465,"38","38",5.01923815617465
"38105",Chirens,"38485",Seyssinet-Pariset,5.01923815617465,"38","38",5.01923815617465
"38105",Chirens,"38509",La Tour-du-Pin,5.09244288910985,"38","38",5.09244288910985
"38105",Chirens,"38516",La Tronche,15.167124081857,"38","38",15.167124081857
"38105",Chirens,"38517",Tullins,20.040745832763,"38","38",20.040745832763
"38105",Chirens,"38540",Veurey-Voroize,14.9498795347459,"38","38",14.9498795347459
"38105",Chirens,"38563",Voiron,250.462360084564,"38","38",250.462360084564
"38105",Chirens,"38565",Voreppe,30.153214217825,"38","38",30.153214217825
"38105",Chirens,"38566",Vourey,5.05570802728565,"38","38",5.05570802728565
"38106",Cholonge,"38052",Le Bourg-d'Oisans,5.09287925696594,"38","38",5.09287925696594
"38106",Cholonge,"38106",Cholonge,30.5572755417956,"38","38",30.5572755417956
"38106",Cholonge,"38128",Corps,10.1857585139319,"38","38",10.1857585139319
"38106",Cholonge,"38151",Ã‰chirolles,15.2786377708978,"38","38",15.2786377708978
"38106",Cholonge,"38179",GiÃ¨res,5.09287925696594,"38","38",5.09287925696594
"38106",Cholonge,"38185",Grenoble,15.2786377708978,"38","38",15.2786377708978
"38106",Cholonge,"38239",Moirans,5.09287925696594,"38","38",5.09287925696594
"38106",Cholonge,"38269",La Mure,15.2786377708978,"38","38",15.2786377708978
"38106",Cholonge,"38317",Le Pont-de-Claix,5.09287925696594,"38","38",5.09287925696594
"38106",Cholonge,"38516",La Tronche,5.09287925696594,"38","38",5.09287925696594
"38106",Cholonge,"38562",Vizille,15.2786377708978,"38","38",15.2786377708978
"38107",Chonas-l'Amballan,"38087",Chasse-sur-RhÃ´ne,20.4694482323178,"38","38",20.4694482323178
"38107",Chonas-l'Amballan,"38098",ChÃ©lieu,5.18394368179353,"38","38",5.18394368179353
"38107",Chonas-l'Amballan,"38107",Chonas-l'Amballan,95.4739487928444,"38","38",95.4739487928444
"38107",Chonas-l'Amballan,"38215",Luzinay,4.91761718693721,"38","38",4.91761718693721
"38107",Chonas-l'Amballan,"38298",Le PÃ©age-de-Roussillon,14.8842590862028,"38","38",14.8842590862028
"38107",Chonas-l'Amballan,"38318",Pont-Ã‰vÃªque,19.9367952426052,"38","38",19.9367952426052
"38107",Chonas-l'Amballan,"38336",Reventin-Vaugris,20.6079724779222,"38","38",20.6079724779222
"38107",Chonas-l'Amballan,"38340",Les Roches-de-Condrieu,4.91761718693721,"38","38",4.91761718693721
"38107",Chonas-l'Amballan,"38344",Roussillon,10.0980494246567,"38","38",10.0980494246567
"38107",Chonas-l'Amballan,"38378",Saint-Clair-du-RhÃ´ne,5.32246792739791,"38","38",5.32246792739791
"38107",Chonas-l'Amballan,"38425",Saint-Maurice-l'Exil,15.4169120759154,"38","38",15.4169120759154
"38107",Chonas-l'Amballan,"38449",Saint-Quentin-Fallavier,10.2329683941219,"38","38",10.2329683941219
"38107",Chonas-l'Amballan,"38459",Saint-Sorlin-de-Vienne,5.04902471232834,"38","38",5.04902471232834
"38107",Chonas-l'Amballan,"38468",Salaise-sur-Sanne,9.96664189926555,"38","38",9.96664189926555
"38107",Chonas-l'Amballan,"38544",Vienne,210.845527102398,"38","38",210.845527102398
"38108",Choranche,"38095",Chatte,4.9998406768242,"38","38",4.9998406768242
"38108",Choranche,"38108",Choranche,4.9998406768242,"38","38",4.9998406768242
"38108",Choranche,"38281",Noyarey,9.9996813536484,"38","38",9.9996813536484
"38108",Choranche,"38319",Pont-en-Royans,19.9993627072968,"38","38",19.9993627072968
"38108",Choranche,"38322",Presles,4.9998406768242,"38","38",4.9998406768242
"38108",Choranche,"38333",Rencurel,4.9998406768242,"38","38",4.9998406768242
"38108",Choranche,"38416",Saint-Marcellin,4.9998406768242,"38","38",4.9998406768242
"38109",Chozeau,"38026",La Balme-les-Grottes,4.97013576993049,"38","38",4.97013576993049
"38109",Chozeau,"38053",Bourgoin-Jallieu,20.3122283444665,"38","38",20.3122283444665
"38109",Chozeau,"38067",Chamagnieu,10.363967915275,"38","38",10.363967915275
"38109",Chozeau,"38085",Charvieu-Chavagneux,5.11005489528037,"38","38",5.11005489528037
"38109",Chozeau,"38097",Chavanoz,4.97013576993049,"38","38",4.97013576993049
"38109",Chozeau,"38109",Chozeau,54.7175809707578,"38","38",54.7175809707578
"38109",Chozeau,"38138",CrÃ©mieu,20.4441585804859,"38","38",20.4441585804859
"38109",Chozeau,"38176",Frontonas,4.97013576993049,"38","38",4.97013576993049
"38109",Chozeau,"38193",L'Isle-d'Abeau,15.3341036852055,"38","38",15.3341036852055
"38109",Chozeau,"38247",Montalieu-Vercieu,4.97013576993049,"38","38",4.97013576993049
"38109",Chozeau,"38261",Morestel,5.25391301999466,"38","38",5.25391301999466
"38109",Chozeau,"38316",Pont-de-ChÃ©ruy,20.7359247198805,"38","38",20.7359247198805
"38109",Chozeau,"38389",Saint-Georges-d'EspÃ©ranche,10.363967915275,"38","38",10.363967915275
"38109",Chozeau,"38449",Saint-Quentin-Fallavier,35.9221203904057,"38","38",35.9221203904057
"38109",Chozeau,"38474",Sassenage,5.40182103467501,"38","38",5.40182103467501
"38109",Chozeau,"38475",Satolas-et-Bonce,4.97013576993049,"38","38",4.97013576993049
"38109",Chozeau,"38507",Tignieu-Jameyzieu,15.0580965795795,"38","38",15.0580965795795
"38109",Chozeau,"38530",Vaulx-Milieu,10.0801906652109,"38","38",10.0801906652109
"38109",Chozeau,"38554",Villemoirieu,5.25391301999466,"38","38",5.25391301999466
"38109",Chozeau,"38557",Villette-d'Anthon,15.0503264351414,"38","38",15.0503264351414
"38110",Chuzelles,"38034",Beaurepaire,5.61759874556878,"38","38",5.61759874556878
"38110",Chuzelles,"38053",Bourgoin-Jallieu,5.61759874556878,"38","38",5.61759874556878
"38110",Chuzelles,"38087",Chasse-sur-RhÃ´ne,21.7838313597662,"38","38",21.7838313597662
"38110",Chuzelles,"38110",Chuzelles,151.889254497829,"38","38",151.889254497829
"38110",Chuzelles,"38149",Domarin,5.44595783994154,"38","38",5.44595783994154
"38110",Chuzelles,"38158",Eybens,5.44595783994154,"38","38",5.44595783994154
"38110",Chuzelles,"38160",Eyzin-Pinet,5.27956127479119,"38","38",5.27956127479119
"38110",Chuzelles,"38189",Heyrieux,5.27956127479119,"38","38",5.27956127479119
"38110",Chuzelles,"38193",L'Isle-d'Abeau,5.44595783994154,"38","38",5.44595783994154
"38110",Chuzelles,"38215",Luzinay,10.8919156798831,"38","38",10.8919156798831
"38110",Chuzelles,"38223",Maubec,5.61759874556878,"38","38",5.61759874556878
"38110",Chuzelles,"38318",Pont-Ã‰vÃªque,16.0254217020358,"38","38",16.0254217020358
"38110",Chuzelles,"38344",Roussillon,10.89716002036,"38","38",10.89716002036
"38110",Chuzelles,"38408",Saint-Just-Chaleyssin,5.44595783994154,"38","38",5.44595783994154
"38110",Chuzelles,"38449",Saint-Quentin-Fallavier,5.61759874556878,"38","38",5.61759874556878
"38110",Chuzelles,"38487",Seyssuel,21.6226791350927,"38","38",21.6226791350927
"38110",Chuzelles,"38544",Vienne,113.157442070303,"38","38",113.157442070303
"38110",Chuzelles,"38558",Villette-de-Vienne,5.11824881379804,"38","38",5.11824881379804
"38110",Chuzelles,"38562",Vizille,5.27956127479119,"38","38",5.27956127479119
"38111",Claix,"38039",Bernin,25.0572818057926,"38","38",25.0572818057926
"38111",Claix,"38052",Le Bourg-d'Oisans,5.01376073687405,"38","38",5.01376073687405
"38111",Claix,"38057",Bresson,15.2554300394138,"38","38",15.2554300394138
"38111",Claix,"38071",Champ-sur-Drac,20.0595206640892,"38","38",20.0595206640892
"38111",Claix,"38111",Claix,617.433509784019,"38","38",617.433509784019
"38111",Claix,"38126",Corenc,4.80628266964214,"38","38",4.80628266964214
"38111",Claix,"38130",La CÃ´te-Saint-AndrÃ©,5.12083465126985,"38","38",5.12083465126985
"38111",Claix,"38140",Crolles,70.2106568087602,"38","38",70.2106568087602
"38111",Claix,"38151",Ã‰chirolles,347.016059884502,"38","38",347.016059884502
"38111",Claix,"38158",Eybens,108.972998180517,"38","38",108.972998180517
"38111",Claix,"38169",Fontaine,113.988719790862,"38","38",113.988719790862
"38111",Claix,"38170",Fontanil-Cornillon,4.90892568077476,"38","38",4.90892568077476
"38111",Claix,"38179",GiÃ¨res,5.12083465126985,"38","38",5.12083465126985
"38111",Claix,"38185",Grenoble,991.219099836352,"38","38",991.219099836352
"38111",Claix,"38200",Jarrie,19.9568776529566,"38","38",19.9568776529566
"38111",Claix,"38214",Lumbin,4.90892568077476,"38","38",4.90892568077476
"38111",Claix,"38229",Meylan,84.8434633936671,"38","38",84.8434633936671
"38111",Claix,"38239",Moirans,9.82004340651619,"38","38",9.82004340651619
"38111",Claix,"38242",Monestier-de-Clermont,9.92711732091199,"38","38",9.92711732091199
"38111",Claix,"38249",Montbonnot-Saint-Martin,40.3443854479443,"38","38",40.3443854479443
"38111",Claix,"38269",La Mure,5.12083465126985,"38","38",5.12083465126985
"38111",Claix,"38309",Poisat,9.92268641764881,"38","38",9.92268641764881
"38111",Claix,"38317",Le Pont-de-Claix,242.229105195231,"38","38",242.229105195231
"38111",Claix,"38331",RÃ©aumont,4.90892568077476,"38","38",4.90892568077476
"38111",Claix,"38382",Saint-Ã‰grÃ¨ve,60.8301053508014,"38","38",60.8301053508014
"38111",Claix,"38388",Saint-Georges-de-Commiers,4.80628266964214,"38","38",4.80628266964214
"38111",Claix,"38397",Saint-Ismier,20.2691907762878,"38","38",20.2691907762878
"38111",Claix,"38400",Saint-Jean-de-Moirans,9.81785136154952,"38","38",9.81785136154952
"38111",Claix,"38412",Saint-Laurent-du-Pont,4.90892568077476,"38","38",4.90892568077476
"38111",Claix,"38421",Saint-Martin-d'HÃ¨res,109.280463102634,"38","38",109.280463102634
"38111",Claix,"38423",Saint-Martin-le-Vinoux,29.4731937364303,"38","38",29.4731937364303
"38111",Claix,"38457",Saint-SimÃ©on-de-Bressieux,9.81785136154952,"38","38",9.81785136154952
"38111",Claix,"38468",Salaise-sur-Sanne,4.90892568077476,"38","38",4.90892568077476
"38111",Claix,"38474",Sassenage,35.2056379308107,"38","38",35.2056379308107
"38111",Claix,"38485",Seyssinet-Pariset,60.3905187758384,"38","38",60.3905187758384
"38111",Claix,"38486",Seyssins,55.2741628409075,"38","38",55.2741628409075
"38111",Claix,"38516",La Tronche,49.8477794542716,"38","38",49.8477794542716
"38111",Claix,"38517",Tullins,5.12083465126985,"38","38",5.12083465126985
"38111",Claix,"38524",Varces-AlliÃ¨res-et-Risset,115.979091158892,"38","38",115.979091158892
"38111",Claix,"38528",Vaulnaveys-le-Bas,5.01376073687405,"38","38",5.01376073687405
"38111",Claix,"38529",Vaulnaveys-le-Haut,4.90892568077476,"38","38",4.90892568077476
